UserID,SurveyID,1,2,89,3,4,50,51,5,8,9,90,98,104,91,17,10,11,15,16,56,83,85,58,59,64,65,78,115,116,48,49
2244,2016,35,Male,,United States of America,Michigan,United States of America,Michigan,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Not applicable to me,Sometimes
2245,2016,26,Male,,United States of America,Michigan,United States of America,Michigan,0,26-100,0,No,,Maybe,I don't know,Neither easy nor difficult,I don't know,I don't know,No,I don't know,No,,,,,,,,-1,-1,Never,Rarely
2246,2016,34,Male,,United States of America,Michigan,United States of America,Michigan,0,100-500,1,No,,No,Yes,Neither easy nor difficult,Yes,Yes,I don't know,Yes,No,,,,,,,,-1,"Anxiety Disorder (Generalized, Social, Phobia, etc)",Rarely,Sometimes
2247,2016,40,Male,,United States of America,Michigan,United States of America,Michigan,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Not applicable to me,Not applicable to me
2248,2016,37,Male,,Bulgaria,-1,Bulgaria,-1,0,100-500,1,No,,Yes,No,I don't know,No,I don't know,No,Yes,"Yes, I observed",,,,,,,,Stress Response Syndromes,-1,Often,Often
2249,2016,43,Male,,Switzerland,-1,Switzerland,-1,0,1-5,1,No,,Maybe,I don't know,Somewhat easy,No,I don't know,No,No,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2250,2016,20,Male,,United States of America,Illinois,United States of America,Illinois,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Sometimes,Often
2251,2016,30,Female,,United States of America,Minnesota,United States of America,Minnesota,0,500-1000,1,No,,Maybe,Yes,Neither easy nor difficult,I don't know,I don't know,No,I don't know,"Yes, I observed",,,,,,,,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",-1,Often,Often
2252,2016,32,Male,,United States of America,Washington,United States of America,Washington,0,More than 1000,1,No,,No,Yes,Somewhat difficult,Yes,I don't know,Yes,Yes,"Yes, I observed",,,,,,,,-1,Stress Response Syndromes,Not applicable to me,Not applicable to me
2253,2016,35,Male,,United States of America,Minnesota,United States of America,Minnesota,0,More than 1000,0,No,,Maybe,No,Neither easy nor difficult,Yes,Yes,I don't know,I don't know,Maybe/Not sure,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2254,2016,29,Male,,United States of America,Pennsylvania,United States of America,Pennsylvania,0,26-100,1,No,,No,Yes,Neither easy nor difficult,Yes,I don't know,No,No,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2255,2016,29,Male,,United States of America,Ohio,United States of America,Ohio,0,500-1000,0,No,,No,Yes,Very easy,No,I don't know,No,I don't know,No,,,,,,,,-1,"Anxiety Disorder (Generalized, Social, Phobia, etc)",Sometimes,Sometimes
2256,2016,30,Male,,United States of America,Montana,United States of America,Montana,0,More than 1000,1,No,,Maybe,I don't know,I don't know,Yes,I don't know,I don't know,I don't know,Maybe/Not sure,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2257,2016,30,Male,,United States of America,Washington,United States of America,Washington,0,100-500,1,No,,Maybe,No,Somewhat difficult,I don't know,Yes,No,I don't know,-1,,,,,,,,Stress Response Syndromes,-1,Rarely,Sometimes
2258,2016,38,Male,,United States of America,Tennessee,United States of America,Tennessee,0,100-500,1,No,,No,Yes,Very easy,Yes,Yes,No,I don't know,"Yes, I observed",,,,,,,,Attention Deficit Hyperactivity Disorder,-1,Never,Often
2259,2016,30,Male,,Brazil,-1,Brazil,-1,0,26-100,0,No,,Maybe,I don't know,Somewhat easy,Yes,I don't know,No,No,Maybe/Not sure,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Sometimes
2260,2016,26,Male,,Netherlands,-1,Netherlands,-1,0,26-100,1,Maybe,,No,I don't know,Somewhat easy,No,I don't know,No,No,No,,,,,,,,Stress Response Syndromes,-1,Sometimes,Sometimes
2261,2016,27,Male,,Germany,-1,Germany,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I experienced",,,,,,,,Attention Deficit Hyperactivity Disorder,-1,Sometimes,Sometimes
2262,2016,24,Male,,United States of America,Ohio,United States of America,Ohio,0,1-5,1,No,,No,I don't know,Somewhat easy,No,I don't know,No,No,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2263,2016,35,Male,,United States of America,Washington,United States of America,Washington,0,100-500,1,Maybe,,Yes,No,Somewhat difficult,Yes,I don't know,No,I don't know,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2264,2016,38,Male,,Sweden,-1,Sweden,-1,0,More than 1000,1,No,,Maybe,Yes,Somewhat easy,Yes,I don't know,I don't know,Yes,No,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Rarely,Rarely
2265,2016,36,Male/genderqueer,,United States of America,California,United States of America,California,0,100-500,1,Maybe,,Maybe,I don't know,Very easy,Yes,Yes,No,I don't know,Maybe/Not sure,,,,,,,,Attention Deficit Hyperactivity Disorder,-1,Sometimes,Often
2266,2016,34,Male,,United Kingdom,-1,United Kingdom,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I observed",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Rarely
2267,2016,35,Male,,United States of America,Colorado,United States of America,Colorado,0,26-100,1,No,,No,No,Neither easy nor difficult,Yes,I don't know,I don't know,I don't know,"Yes, I experienced",,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Rarely,Sometimes
2268,2016,25,Male,,United States of America,Ohio,United States of America,Ohio,0,6-25,1,No,,No,I don't know,Somewhat easy,I don't know,I don't know,No,I don't know,-1,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2269,2016,32,Female,,Sweden,-1,Sweden,-1,0,100-500,1,No,,No,Yes,Somewhat easy,I don't know,I don't know,No,I don't know,"Yes, I experienced",,,,,,,,-1,Post-traumatic Stress Disorder,Sometimes,Often
2270,2016,32,Female,,United States of America,New York,United States of America,New York,0,100-500,1,Maybe,,Maybe,I don't know,Neither easy nor difficult,No,I don't know,No,No,No,,,,,,,,-1,-1,Rarely,Sometimes
2271,2016,37,Male,,United States of America,California,United States of America,California,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,-1,Stress Response Syndromes,Rarely,Sometimes
2272,2016,28,Male,,Germany,-1,Germany,-1,0,100-500,1,No,,No,I don't know,Somewhat easy,I don't know,Yes,No,Yes,-1,,,,,,,,-1,Obsessive-Compulsive Disorder,Never,Sometimes
2273,2016,34,Female,,United Kingdom,-1,United Kingdom,-1,0,500-1000,1,No,,Maybe,I don't know,Somewhat easy,Yes,Yes,Yes,Yes,No,,,,,,,,-1,-1,Never,Sometimes
2274,2016,40,Female,,United States of America,Wisconsin,United States of America,Wisconsin,0,More than 1000,1,No,,Maybe,No,Neither easy nor difficult,Yes,Yes,No,Yes,"Yes, I observed",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Sometimes,Sometimes
2275,2016,45,Male,,United States of America,Washington,United States of America,Washington,0,More than 1000,1,Maybe,,Maybe,No,Somewhat difficult,Yes,I don't know,No,Yes,"Yes, I observed",,,,,,,,-1,-1,Rarely,Often
2276,2016,31,Male,,Sweden,-1,Sweden,-1,0,100-500,1,No,,No,I don't know,Very easy,I don't know,I don't know,I don't know,I don't know,-1,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2277,2016,30,Male,,United States of America,Washington,United States of America,Washington,0,More than 1000,0,No,,Maybe,I don't know,Somewhat easy,Yes,I don't know,Yes,Yes,No,,,,,,,,Attention Deficit Hyperactivity Disorder,-1,Rarely,Often
2278,2016,47,Female,,United Kingdom,-1,United Kingdom,-1,0,More than 1000,0,Maybe,,Maybe,Yes,Neither easy nor difficult,Yes,I don't know,Yes,Yes,"Yes, I observed",,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2279,2016,48,Male,,United Kingdom,-1,United Kingdom,-1,0,100-500,1,Maybe,,Yes,I don't know,Somewhat difficult,I don't know,I don't know,No,I don't know,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2280,2016,44,Male,,United States of America,Ohio,United States of America,Ohio,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I observed",,,,,,,,"I haven't been formally diagnosed, so I felt uncomfortable answering, but Social Anxiety and Depression.",-1,Not applicable to me,Often
2281,2016,29,Male,,United States of America,Colorado,United States of America,Colorado,0,More than 1000,1,Maybe,,Yes,No,Very difficult,Not eligible for coverage / NA,I don't know,No,I don't know,"Yes, I observed",,,,,,,,-1,Post-traumatic Stress Disorder,Sometimes,Sometimes
2282,2016,52,Male,,United States of America,Missouri,United States of America,Missouri,0,More than 1000,0,No,,No,Yes,Very easy,Yes,I don't know,Yes,Yes,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2283,2016,34,Female,,Sweden,-1,Sweden,-1,0,100-500,1,No,,No,Yes,Very easy,Yes,Yes,No,Yes,"Yes, I observed",,,,,,,,-1,-1,Sometimes,Sometimes
2284,2016,34,Male,,Netherlands,-1,Netherlands,-1,0,100-500,1,No,,No,Yes,Very easy,Yes,I don't know,No,I don't know,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2285,2016,27,Male,,United States of America,Washington,United States of America,Washington,0,More than 1000,1,No,,Maybe,No,I don't know,I don't know,I don't know,I don't know,Yes,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2286,2016,30,Male,,Russia,-1,Russia,-1,0,More than 1000,1,No,,Maybe,No,Neither easy nor difficult,No,I don't know,No,No,Maybe/Not sure,,,,,,,,-1,"Anxiety Disorder (Generalized, Social, Phobia, etc)",Not applicable to me,Sometimes
2287,2016,40,Male,,United Kingdom,-1,United Kingdom,-1,0,6-25,1,No,,No,Yes,Very easy,Yes,Yes,Yes,Yes,"Yes, I experienced",,,,,,,,-1,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Sometimes,Sometimes
2288,2016,26,Male,,Canada,-1,United States of America,California,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,Stress Response Syndromes,-1,Not applicable to me,Sometimes
2289,2016,36,Male,,United Kingdom,-1,United Kingdom,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,-1,Sometimes,Sometimes
2290,2016,35,Male,,United Kingdom,-1,United Kingdom,-1,0,26-100,0,No,,No,Yes,Very difficult,I don't know,I don't know,No,No,"Yes, I experienced",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Not applicable to me,Often
2291,2016,43,Female,,United Kingdom,-1,United Kingdom,-1,0,More than 1000,0,No,,Maybe,Yes,Somewhat easy,Yes,I don't know,No,Yes,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2292,2016,36,Female,,United Kingdom,-1,United Kingdom,-1,0,26-100,0,Maybe,,Maybe,I don't know,Somewhat difficult,No,I don't know,No,No,"Yes, I observed",,,,,,,,Post-traumatic Stress Disorder,-1,Not applicable to me,Often
2293,2016,32,Female,,United States of America,Georgia,United States of America,Georgia,0,100-500,0,No,,Yes,I don't know,I don't know,Yes,Yes,No,Yes,-1,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2294,2016,36,Female,,Ireland,-1,Ireland,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2295,2016,38,Male,,New Zealand,-1,New Zealand,-1,0,More than 1000,1,No,,Yes,No,Very difficult,No,I don't know,No,I don't know,"Yes, I observed",,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)",-1,Sometimes,Often
2296,2016,35,Male,,United States of America,California,United States of America,California,0,More than 1000,0,No,,Maybe,I don't know,Somewhat easy,Yes,I don't know,I don't know,Yes,"Yes, I observed",,,,,,,,-1,-1,Not applicable to me,Sometimes
2297,2016,35,Female,,Australia,-1,Australia,-1,0,100-500,1,Maybe,,Maybe,I don't know,Neither easy nor difficult,Not eligible for coverage / NA,I don't know,No,No,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Sometimes
2298,2016,45,Male,,United States of America,Massachusetts,United States of America,California,0,More than 1000,1,Maybe,,Yes,No,Very difficult,Yes,I don't know,No,I don't know,"Yes, I experienced",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Often,Often
2299,2016,47,Male,,New Zealand,-1,New Zealand,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2300,2016,27,Male,,United States of America,Colorado,United States of America,Colorado,0,100-500,1,No,,Maybe,I don't know,Somewhat easy,I don't know,I don't know,No,I don't know,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2301,2016,26,Male,,United States of America,Illinois,United States of America,Illinois,0,26-100,1,Maybe,,Maybe,I don't know,Neither easy nor difficult,I don't know,I don't know,No,I don't know,No,,,,,,,,-1,-1,Sometimes,Often
2302,2016,51,Male,,Australia,-1,Australia,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,-1,Rarely,Rarely
2303,2016,25,Male,,Ecuador,-1,Ecuador,-1,0,26-100,1,No,,Yes,No,Very difficult,No,No,No,No,"Yes, I experienced",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Often,Rarely
2304,2016,41,Male,,South Africa,-1,South Africa,-1,0,100-500,1,Maybe,,Yes,No,I don't know,No,No,No,No,"Yes, I observed",,,,,,,,-1,Substance Use Disorder,Not applicable to me,Not applicable to me
2305,2016,34,Male,,United States of America,Illinois,United States of America,Illinois,0,More than 1000,0,No,,Maybe,No,Somewhat easy,Yes,I don't know,No,Yes,-1,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2306,2016,43,Male,,Sweden,-1,Sweden,-1,0,100-500,1,No,,Maybe,I don't know,Very difficult,No,I don't know,No,No,Maybe/Not sure,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2307,2016,33,Male,,United Kingdom,-1,United Kingdom,-1,0,26-100,1,No,,Yes,No,Somewhat difficult,I don't know,I don't know,No,I don't know,No,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Often
2308,2016,37,Male,,Australia,-1,Australia,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2309,2016,27,Female,,United Kingdom,-1,United Kingdom,-1,0,26-100,1,No,,Yes,No,Very difficult,No,I don't know,No,No,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Often
2310,2016,54,Female,,United States of America,California,United States of America,California,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Sometimes
2311,2016,38,Male,,Italy,-1,Italy,-1,0,More than 1000,0,No,,No,Yes,Very easy,I don't know,I don't know,No,No,"Yes, I observed",,,,,,,,-1,-1,Rarely,Often
2312,2016,42,Male,,Germany,-1,Germany,-1,0,More than 1000,1,Maybe,,Maybe,Yes,I don't know,No,I don't know,No,No,No,,,,,,,,-1,-1,Sometimes,Often
2313,2016,30,Male,,United Kingdom,-1,United Kingdom,-1,0,26-100,1,No,,Maybe,No,I don't know,Yes,I don't know,No,No,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2314,2016,43,Male,,Australia,-1,Australia,-1,0,500-1000,1,Maybe,,Maybe,Yes,Somewhat easy,Yes,Yes,Yes,Yes,Maybe/Not sure,,,,,,,,-1,-1,Never,Rarely
2315,2016,33,Male,,Netherlands,-1,Netherlands,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",-1,Rarely,Often
2316,2016,37,Female,,Australia,-1,Australia,-1,0,1-5,1,No,,No,Yes,Somewhat easy,Not eligible for coverage / NA,No,No,I don't know,"Yes, I observed",,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2317,2016,25,Male,,United States of America,Virginia,United States of America,Virginia,0,100-500,1,Maybe,,Maybe,No,Somewhat difficult,Yes,I don't know,No,Yes,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Often
2318,2016,27,Male,,Australia,-1,Australia,-1,0,More than 1000,1,No,,Yes,No,Somewhat difficult,Not eligible for coverage / NA,I don't know,Yes,Yes,No,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Never,Often
2319,2016,27,Male,,Canada,-1,Canada,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Sometimes,Often
2320,2016,27,Male,,United States of America,Texas,United States of America,Texas,0,More than 1000,0,Yes,,Yes,I don't know,I don't know,Yes,Yes,No,Yes,-1,,,,,,,,-1,-1,Sometimes,Often
2321,2016,35,Male,,Germany,-1,Germany,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I observed",,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Not applicable to me,Sometimes
2322,2016,24,Male,,United Kingdom,-1,United Kingdom,-1,0,6-25,1,No,,Maybe,No,I don't know,No,I don't know,No,No,-1,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Often
2323,2016,31,Nonbinary,,Switzerland,-1,Switzerland,-1,0,100-500,1,No,,Maybe,I don't know,Somewhat difficult,Not eligible for coverage / NA,I don't know,Yes,No,"Yes, I experienced",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Often
2324,2016,31,Male,,Germany,-1,Germany,-1,0,26-100,1,No,,No,Yes,Somewhat easy,I don't know,Yes,No,No,No,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Sometimes
2325,2016,32,Male,,United States of America,California,United States of America,California,0,More than 1000,1,No,,Maybe,Yes,Somewhat easy,Yes,Yes,Yes,No,No,,,,,,,,-1,-1,Sometimes,Sometimes
2326,2016,33,Male,,Australia,-1,Australia,-1,0,More than 1000,1,No,,Maybe,Yes,Very easy,No,I don't know,Yes,No,No,,,,,,,,Obsessive-Compulsive Disorder,-1,Rarely,Often
2327,2016,56,Male,,United States of America,California,United States of America,California,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,Substance Use Disorder,-1,Often,Often
2328,2016,43,Male,,United States of America,California,United States of America,California,0,More than 1000,1,Yes,,Yes,No,Somewhat difficult,Yes,No,No,I don't know,"Yes, I experienced",,,,,,,,-1,Stress Response Syndromes,Sometimes,Often
2329,2016,49,Male,,Australia,-1,Australia,-1,0,More than 1000,1,No,,No,I don't know,Very easy,Yes,Yes,Yes,Yes,"Yes, I observed",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Sometimes
2330,2016,35,Male,,Bulgaria,-1,Bulgaria,-1,0,26-100,1,No,,Maybe,Yes,Neither easy nor difficult,No,I don't know,No,No,"Yes, I observed",,,,,,,,-1,-1,Sometimes,Sometimes
2331,2016,53,Male,,Canada,-1,Canada,-1,0,More than 1000,1,Yes,,Yes,No,Very difficult,Yes,Yes,No,Yes,No,,,,,,,,-1,-1,Sometimes,Often
2332,2016,45,Male,,United States of America,Maryland,United States of America,Maryland,0,100-500,1,No,,No,Yes,I don't know,I don't know,No,I don't know,I don't know,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Sometimes
2333,2016,40,Male,,United States of America,Massachusetts,United States of America,Massachusetts,0,100-500,1,Maybe,,Yes,No,Very difficult,Yes,I don't know,No,Yes,No,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Never,Sometimes
2334,2016,52,Male,,United States of America,New Hampshire,United States of America,New Hampshire,0,More than 1000,0,Maybe,,Yes,I don't know,I don't know,Not eligible for coverage / NA,Yes,Yes,Yes,"Yes, I observed",,,,,,,,-1,-1,Sometimes,Often
2335,2016,30,Male,,France,-1,United Kingdom,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,-1,"Anxiety Disorder (Generalized, Social, Phobia, etc)",Sometimes,Often
2336,2016,41,Male,,New Zealand,-1,New Zealand,-1,0,More than 1000,1,No,,Maybe,No,I don't know,Yes,Yes,No,No,No,,,,,,,,-1,-1,Never,Sometimes
2337,2016,31,Male,,Netherlands,-1,Netherlands,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Not applicable to me
2338,2016,31,Male,,Switzerland,-1,Switzerland,-1,0,100-500,1,No,,No,Yes,Somewhat easy,Not eligible for coverage / NA,I don't know,Yes,I don't know,Maybe/Not sure,,,,,,,,-1,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Not applicable to me,Not applicable to me
2339,2016,24,human,,United States of America,New Mexico,United States of America,New Mexico,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I observed",,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Often
2340,2016,44,Male,,Australia,-1,Australia,-1,0,100-500,1,No,,Maybe,No,Somewhat easy,No,I don't know,No,No,"Yes, I observed",,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Rarely,Sometimes
2341,2016,37,Male,,United States of America,Wisconsin,United States of America,Wisconsin,0,More than 1000,1,No,,Maybe,I don't know,Very difficult,Yes,I don't know,No,I don't know,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Sometimes
2342,2016,22,Male,,Brazil,-1,Brazil,-1,0,6-25,0,Yes,,Maybe,No,Somewhat difficult,No,I don't know,No,No,No,,,,,,,,Stress Response Syndromes,-1,Rarely,Often
2343,2016,31,Female,,United States of America,Tennessee,United States of America,Tennessee,0,26-100,1,No,,Maybe,Yes,Somewhat easy,Yes,I don't know,Yes,I don't know,"Yes, I experienced",,,,,,,,Post-traumatic Stress Disorder,-1,Rarely,Often
2344,2016,36,Female,,Bulgaria,-1,Bulgaria,-1,0,26-100,1,Maybe,,Yes,No,I don't know,No,I don't know,No,No,"Yes, I observed",,,,,,,,-1,"Eating Disorder (Anorexia, Bulimia, etc)",Not applicable to me,Never
2345,2016,28,Male,,Romania,-1,Romania,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I observed",,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Often,Often
2346,2016,25,Female,,United States of America,Iowa,United States of America,Iowa,0,500-1000,0,Maybe,,Maybe,No,Somewhat easy,I don't know,I don't know,No,I don't know,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2347,2016,49,Male,,United States of America,Kentucky,United States of America,Kentucky,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Often
2348,2016,22,Female,,United States of America,New Jersey,United States of America,New Jersey,0,1-5,1,No,,No,Yes,Very easy,Not eligible for coverage / NA,I don't know,I don't know,I don't know,No,,,,,,,,Obsessive-Compulsive Disorder,-1,Rarely,Often
2349,2016,43,Male,,United States of America,Massachusetts,United States of America,Massachusetts,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Often
2350,2016,33,Male,,United States of America,Indiana,United States of America,Indiana,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,-1,Sometimes,Sometimes
2351,2016,36,Female,,United States of America,Kentucky,United States of America,Kentucky,0,500-1000,1,Maybe,,Yes,No,Very difficult,Yes,I don't know,No,Yes,No,,,,,,,,-1,"Mood Disorder (Depression, Bipolar Disorder, etc)",Sometimes,Sometimes
2352,2016,26,Female,,United States of America,California,United States of America,California,0,26-100,1,Yes,,Yes,No,Very difficult,Yes,I don't know,No,No,Maybe/Not sure,,,,,,,,Post-traumatic Stress Disorder,-1,Rarely,Sometimes
2353,2016,43,Male,,United States of America,Tennessee,United States of America,Tennessee,0,More than 1000,0,No,,No,No,Somewhat easy,Yes,I don't know,I don't know,Yes,"Yes, I observed",,,,,,,,Attention Deficit Hyperactivity Disorder,-1,Sometimes,Often
2354,2016,21,Male,,United States of America,New York,United States of America,New York,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,"Yes, I experienced",,,,,,,,-1,Substance Use Disorder,Sometimes,Sometimes
2355,2016,39,Male,,Australia,-1,Australia,-1,0,More than 1000,1,Maybe,,Maybe,I don't know,Neither easy nor difficult,Not eligible for coverage / NA,I don't know,No,No,"Yes, I observed",,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2356,2016,46,Male,,United Kingdom,-1,United Kingdom,-1,0,More than 1000,0,No,,Maybe,I don't know,Neither easy nor difficult,Yes,I don't know,Yes,I don't know,Maybe/Not sure,,,,,,,,Substance Use Disorder,-1,Rarely,Often
2357,2016,32,Male,,United Kingdom,-1,United Kingdom,-1,0,1-5,1,No,,Yes,Yes,Somewhat difficult,Not eligible for coverage / NA,No,No,No,No,,,,,,,,-1,-1,Sometimes,Often
2358,2016,31,Male,,United Kingdom,-1,United Kingdom,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2359,2016,39,Female,,Germany,-1,United Kingdom,-1,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,No,,,,,,,,-1,-1,Sometimes,Often
2360,2016,44,Male,,Sweden,-1,Sweden,-1,0,100-500,1,Maybe,,Maybe,I don't know,Neither easy nor difficult,I don't know,I don't know,No,No,Maybe/Not sure,,,,,,,,-1,Attention Deficit Hyperactivity Disorder,Rarely,Sometimes
2361,2016,36,Male,,United States of America,California,United States of America,California,0,More than 1000,0,Maybe,,Yes,Yes,Neither easy nor difficult,Yes,Yes,I don't know,Yes,No,,,,,,,,Obsessive-Compulsive Disorder,-1,Sometimes,Often
2362,2016,31,Female,,United Kingdom,-1,United Kingdom,-1,0,More than 1000,0,No,,No,Yes,Very easy,I don't know,I don't know,Yes,Yes,No,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
2363,2016,30,Nonbinary,,United States of America,Colorado,United States of America,Colorado,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,Rarely,Often
2364,2016,36,Male,,United States of America,Idaho,United States of America,Idaho,0,100-500,1,Yes,,Yes,I don't know,Very difficult,Yes,Yes,No,Yes,Maybe/Not sure,,,,,,,,Substance Use Disorder,-1,Rarely,Often
2365,2016,31,Male,,United States of America,New Mexico,United States of America,New Mexico,1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,Maybe/Not sure,,,,,,,,-1,-1,Not applicable to me,Not applicable to me
